"","Data","kty_mv","brs_mv","cog_mv","kgh_mv","stp_mv","odl_mv","fer_mv","mnc_mv","kmp_mv","suw_mv","plx_mv","cie_mv","erg_mv","zap_mv","pce_mv","rdl_mv","obl_mv","att_mv","krc_mv","zwc_mv","vrg_mv","dbc_mv","fte_mv","ksw_mv","lbw_mv","snk_mv","amc_mv","pps_mv","wwl_mv","gcn_mv","snw_mv","prt_mv","lpp_mv","gob_mv","rdn_mv","car_mv","ccc_mv","amb_mv","mil_mv","mbk_mv","spl_mv","ing_mv","bhw_mv","imp_mv","ats_mv","peo_mv","bos_mv","mci_mv","gtn_mv","pko_mv","cpa_mv","inc_mv","bst_mv","gki_mv","mwt_mv","kri_mv","prf_mv","pgm_mv","kci_mv","ago_mv","mza_mv","atg_mv","eur_mv","eat_mv","slz_mv","sfs_mv","act_mv","abe_mv","etl_mv","oex_mv","kom_mv","opn_mv","rbw_mv","asb_mv","lrq_mv","mcp_mv","neu_mv","swd_mv","bio_mv","emc_mv","crm_mv","phr_mv","mab_mv","slv_mv","snt_mv","vox_mv","mdg_mv","bml_mv","bra_mv","ene_mv","mrc_mv","awm_mv","adv_mv","mph_mv","bkm_mv","pkn_mv","kgn_mv","bdz_mv","pep_mv","lts_mv","pgn_mv","cez_mv","mol_mv","ena_mv","pge_mv","sen_mv","tpe_mv","zep_mv","irl_mv","trr_mv","unt_mv","eng_mv","pen_mv","mls_mv","efk_mv","stx_mv","rlp_mv","apt_mv","nvt_mv","tim_mv","hdr_mv","stf_mv","fsg_mv","pue_mv","ipl_mv","dga_mv","rwl_mv","dpl_mv","mgt_mv","len_mv","fmf_mv","arr_mv","wlt_mv","msw_mv","rfk_mv","msz_mv","prm_mv","bdx_mv","rmk_mv","ech_mv","elb_mv","ltx_mv","mdi_mv","bbd_mv","shd_mv","pxm_mv","rpc_mv","msp_mv","enp_mv","pnd_mv","wik_mv","ulm_mv","cdr_mv","sgn_mv","acp_mv","opl_mv","cmr_mv","elz_mv","net_mv","was_mv","tlx_mv","sme_mv","bcm_mv","cmp_mv","lsi_mv","ntt_mv","prd_mv","cig_mv","u2k_mv","abs_mv","cps_mv"
"1986",2015-07-22,1969.41,1384.8,75.6,17533.54,3015.63,35.928,139.9,544.56,NA,54.23,75.092,2962.73,16.547,2531,1541.73,178.66,NA,7552.21,131.1,2607.92,412.34,840.61,1367.73,996.88,118.01,1368.04,1138.53,42.947,1492.1,137.42,8.85,47.952,12783.25,175.7,110.93,3429.37,6884.3,158.7,6999.68,15230.58,25045.44,13960.93,8865.26,15.89,17.75,31835.5,598.14,808.62,1053.06,34407.56,59.39,21.69,NA,154.72,57.054,406.21,29.05,NA,52.56,508.9,10.27,231.27,5048.42,3627.58,60.45,108.62,500.89,660.82,36.321,70.126,83.971,197.19,280.4,32.674,34.24,NA,1155.24,16.52,565.85,204.99,58.94,158.18,561.28,NA,139.85,135.19,727.67,180.58,77.43,255.47,152.26,NA,154.06,NA,NA,28997.83,830.89,43.18,1156.42,5388.97,33329.43,34672.29,17443.82,6281,30290.06,175.34,6624.64,698.57,127.78,328.02,87.366,7760.5,54,NA,20.62,606.1,47.932,1091.89,118.24,158.85,62.938,206.45,43.346,377.72,364.25,6.0991,208.9,13.601,308.59,72.537,634.16,69.125,396.95,272,450.31,303.89,74.355,3498.12,55.5,642.08,483.13,357.78,5.2327,102.52,141.39,389.78,78.03,32.1,18.319,325.68,33.02,304.62,2415.07,96.99,3645.68,10021.64,1025.12,231.15,1651.95,173.78,43.229,NA,18.026,411.31,10.789,27.799,19.57,218.47,5.0618,381.5,13678.94
"1987",2015-07-23,1978.84,1389.6,77.714,17281.12,2945.37,35.928,138.18,555.25,NA,54,79.224,2914.55,16.576,2651.23,1548.84,179.64,110.51,7623.71,127.59,2607.92,414.09,833.48,1365.41,1017.57,118.01,1380.78,1157.95,43.773,1573.34,137.31,8.19,48.536,13341.89,175.14,110.59,3413.97,6835.11,157.41,7121,15343.24,25438.69,13960.93,8853.12,15.89,18.25,32218.57,594.48,824.93,1060.37,35183.85,59.39,NA,221.57,154.05,NA,416.81,29.05,NA,52.56,508.9,10.27,230.6,5244.2,3563.93,62.1,108.88,492.54,646.1,NA,NA,85.298,197.74,308.93,34.416,34.02,37.41,1155.44,16.34,566.7,204.99,62.13,154.08,577.58,NA,139.85,135.82,739.28,180.58,76.92,255.7,156.08,75.76,154.06,NA,NA,27669.69,835.2,NA,1151.58,5321.5,33012.51,34375.61,17349.41,6298.36,30290.06,176.92,6677.21,698.57,127.86,305.32,86.526,7884.36,51,NA,20.723,604.13,45.903,1091.89,NA,160.51,62.864,209.38,42.524,377.72,364.25,6.0991,217.68,13.487,312.39,71.865,638.13,66.227,396.95,285.8,446.83,302.44,74.355,3467.88,NA,637.24,484.91,362.87,5.3181,101.48,139.17,389.78,78.03,32.2,18.319,328.29,31.02,305.02,2449.53,100.8,3661.3,10272.18,1007.34,226.17,1654.88,173.78,42.526,NA,18.026,408.35,11.23,27.904,20.02,229.6,5.0993,389.67,13673.04
"1988",2015-07-24,1992.98,1413.6,77.714,17611.21,2951.15,36.257,125.66,550.97,34.281,54,80.258,3065.64,16.721,2652.01,1563.04,182.09,108.83,7780.84,132.53,2585.55,415.84,833.05,1376.61,1031.73,118.01,1416.36,1158.99,44.599,1586.25,135.22,8.27,48.536,13521.58,174.86,109.89,3416.07,6958.99,157.78,7145.26,15109.57,24730.84,14209.9,8842,15.89,18,31250.81,594.7,823.05,1023.81,34240.36,59.88,NA,218.96,154.72,NA,417.46,29.05,11.94,52.56,508.9,NA,225.23,5151.21,3583.03,62.1,107.01,500.89,644.53,36.321,NA,84.676,199.35,312.87,33.37,34.24,NA,1169.59,NA,583.02,204.99,60.22,174.69,572.4,NA,139.02,137.25,724.96,189.43,78.55,255.7,153.53,79.72,155.11,NA,NA,28451.82,832.74,NA,1144.12,5363.67,33012.51,34048.51,17308.94,6298.36,30601.97,178.49,6572.06,694.35,129.27,306.45,92.512,7741.15,49.8,NA,20.697,602.17,44.266,1089.26,120.46,160.01,62.864,205.17,43.323,377.72,360.93,6.0991,211.63,13.137,311.72,72.872,630.2,67.051,396.95,279,448.92,302.44,74.355,3493.25,55.5,643.05,475.11,360.55,5.5366,101.48,134.71,389.78,76.906,31.9,18.125,336.12,33.02,305.02,2444.88,102.34,3590.08,10096.8,999.84,220.24,1684.16,171.2,43.229,34.14,17.069,414.04,10.942,26.446,19.75,226.95,5.3014,394.92,13561.01
"1989",2015-07-27,2011.82,1435.2,78.776,19028.65,2950.51,36.257,121.49,540.3,34.281,54,79.913,3113.82,15.92,2658.93,1563.04,178.89,101.36,7738.5,132.53,2607.92,408.85,836.29,1365.41,1031.73,118.01,1374.63,1165.11,NA,1599.15,129.73,8.27,48.682,13503.79,174.31,109.55,3375.46,6875.2,158.32,7036.08,15278.57,24468.69,13803.04,8492.96,15.89,17.75,31049.19,570.69,808.62,1009.18,34001.5,60.61,20.02,NA,154.05,57.054,413.71,NA,NA,52.56,509.34,9.7,230.6,5103.5,3604.24,62.1,107.28,502.84,632.62,36.9,70.126,82.012,198.53,300.25,33.37,34.24,NA,1172.81,16.27,583.02,204.99,59.58,165,566.78,NA,139.85,143.14,703.91,190.32,76.08,255.7,156.25,73.29,154.95,NA,NA,28223.09,832.74,43.05,1151.58,5296.21,33646.36,34649.47,17147.1,6315.73,30619.3,187.14,6659.69,693.2,127.86,306.45,100.45,7566.97,52.2,NA,20.084,608.06,44.89,1070.57,120.47,160.01,62.417,209.71,41.304,377.72,365.36,5.8091,217.41,11.52,312.79,72.704,630.2,67.884,396.4,270,450.31,295.16,NA,3493.25,NA,629.52,476.01,353.63,5.0237,103.57,136.94,389.78,76.906,32.52,18.125,330.25,34.03,305.02,2435.56,103.41,3616.32,10096.8,993.12,222.89,1690.03,166.04,43.249,35.115,17.801,412.38,11.105,27.799,19.39,232.24,5.0394,397.56,13726.1
"1990",2015-07-28,2044.82,1432.8,78.776,18853.9,2855.53,36.414,122.47,560.37,NA,54,79.913,3109.44,16.556,2682.06,1563.04,178.41,104.41,7623.71,NA,2607.92,415.84,841.68,1391.88,1025.91,118.01,1372.44,1179.43,45.425,1611.9,139.29,8.44,48.827,13387.7,175.14,109.55,3430.06,6884.3,158.32,7121,15026.11,25429.96,14331.35,8619.43,15.89,17.75,31452.43,560.39,818.66,1082.31,34634.48,60.37,21.11,229.39,154.05,57.125,411.25,29.073,11.84,52.56,508.9,9.84,232.61,5023.97,3585.15,62.1,108.08,493.23,645.32,35.825,69.192,82.634,197.33,305.12,33.025,35.18,37.41,1191.81,16.27,583.88,204.99,57.35,164.74,572.29,NA,141.43,151.51,707.28,194.3,74.79,258.06,154.72,78.24,155.03,NA,NA,27651.24,832.61,NA,1164.77,5248.97,33065.33,34174.03,NA,6142.09,30896.56,178.49,6589.59,702.8,128.03,306.45,96.529,7563.1,52.2,NA,20.578,619.82,45.669,1078.49,118.24,159.34,62.417,210.2,41.766,377.72,361.42,6.1079,219.05,12.097,316.47,72.704,634.16,67.507,399.61,276.6,455.18,298.08,74.282,3467.88,55.5,640.15,484.91,356.86,5.4416,102.52,136.94,389.78,78.03,32.4,17.552,331.23,34.03,305.02,2418.79,110.54,3593.2,10297.24,1016.82,230.84,1657.8,167.77,43.249,NA,17.801,411.91,11.163,27.799,18.58,230.99,5.1442,402.83,13561.01
"1991",2015-07-29,2026.64,1416,78.242,18127.7,2849.12,36.257,119.28,588.98,NA,54,79.224,3097.19,16.547,2692.86,1563.04,180.86,105.01,7442.13,127.75,2607.92,410.59,839.53,1406.9,1025.91,119.1,1368.27,1191.7,43.773,1613.27,140.72,8.44,48.536,13325.88,174.86,109.55,3409.76,7010,158.32,7218.04,15432.96,26391.21,14817.16,9066.58,15.89,17.75,32762.95,571.83,823.68,1096.93,34598.65,61.59,21.61,229.39,154.05,58.505,403.49,NA,11.42,52.56,515.54,9.84,230.6,4893.04,3646.67,62.1,107.01,494.35,645.32,NA,70.398,83.432,202.83,313.53,33.025,NA,NA,1192,NA,586.45,204.99,58.94,154.86,576.4,NA,142.43,152.49,703.91,189.43,75.57,256.88,152.17,77.74,154.95,NA,NA,28370.66,831.38,43.14,1174,5304.64,32589.95,33622.53,NA,6050.94,30515.33,171.41,6361.75,715.84,128.03,306.45,94.851,7625.02,49.8,NA,20.937,651.2,45.903,1081.1,118.36,159.34,63.755,210.2,41.304,377.72,367.21,6.1079,218.5,11.861,316.09,72.367,630.2,67.468,398.01,274.8,462.84,299.53,74.355,3567.4,54.75,640.15,483.13,355.94,5.1566,102.52,136.94,389.78,78.217,34.8,17.552,336.77,34.03,305.02,2415.99,111.14,3743.77,10209.54,1016.44,236.76,1698.81,167.77,41.649,NA,17.866,408.35,11.662,27.799,18.58,226.81,5.1217,400.2,13678.94
"1992",2015-07-30,2046.83,1425.6,75.6,18251.97,2759.28,36.257,128.85,585.15,30.964,52.15,81.293,3055.14,16.528,2712.89,1598.57,179.88,106.39,7601.13,124.56,NA,419.33,840.61,1406.9,1015.9,119.1,1383.42,1184.53,44.599,1592.7,140.05,8.44,48.682,13402.39,172.92,108.16,3410.47,6977.21,158.51,7315.09,15439.22,26216.45,15053.99,9185.96,16.92,17.75,32027.04,579.84,824.93,1118.87,34503.11,61.59,21.53,243.46,153.39,NA,407.5,29.112,11.73,52.56,513.33,9.84,231.27,5087.59,3691.22,62.1,108.08,493.65,645.32,36.53,NA,80.768,201.36,329.04,32.674,NA,37.558,1188.57,16.52,595.9,204.86,58.63,154.86,637.09,NA,142.43,153.55,692.79,187.66,74.11,259.24,151.4,77.25,154.95,NA,NA,27854.16,832.74,43.14,1217.07,5257.4,32484.32,33999.07,17385.37,6107.37,30324.71,170.63,6379.28,720.45,NA,306.45,90.638,7547.62,53.4,NA,21.004,647.28,45.433,1078.49,120.47,159.17,64.202,211.02,41.304,377.72,366.59,6.1079,219.05,11.52,315.89,73.034,630.2,67.303,410.2,274,465.62,300.98,73.964,3625.95,NA,639.17,484.74,360.55,5.1472,102.52,138.05,389.78,79.121,35.18,17.552,332.86,33.02,306.2,2422.52,106.98,3545.71,10084.28,1035,243.62,1657.8,171.2,43.229,35.082,17.866,405.69,11.911,26.964,18.49,224.87,NA,402.83,13207.25
"1993",2015-07-31,2046.83,1432.8,75.074,18446.14,2810.29,36.414,126.15,584.29,30.964,54,83.018,3087.55,16.508,2867.04,1661.8,178.89,105.93,7987.83,127.59,2645.18,419.33,823.65,1385.77,984.03,120.2,1383.42,1186.25,43.773,1618.48,141.93,8.44,48.827,13699.5,169.58,107.81,3460.86,7031.86,156.87,7460.67,15773.04,26308.21,15242.25,9369.08,16.17,17.5,32087.53,587.84,819.28,1162.75,34897.22,61.83,21.53,NA,154.72,58.141,402.97,29.771,11.94,52.56,511.12,9.84,229.92,5310.29,3670,62.1,111.29,476.26,645.32,35.958,69.408,82.551,202.69,343.11,31.634,NA,36.213,1207.97,15.17,610.49,204.86,58.31,157.3,669.6,NA,143.6,150.27,703.57,181.47,73.72,259.24,146.21,75.27,154.95,NA,NA,28090.27,832.74,46.01,1226.75,5313.07,33223.8,34870.07,17803.49,6398.2,30705.94,170.63,6642.16,741.57,127.86,306.45,NA,7884.36,51,NA,21.004,655.12,44.737,1099.25,NA,157.02,65.629,215.41,41.766,377.72,366.1,NA,217.95,11.227,317.27,73.705,650.01,70.036,408.53,280.4,480.24,299.53,73.646,3624,NA,637.24,484.91,362.87,5.4416,101.48,138.05,389.78,82.086,35.2,17.552,334.16,34.03,309.85,2468.16,108.05,3603.2,10184.49,1050.81,241.59,1654.88,172.07,43.206,35.082,17.784,390.6,11.882,27.28,17.95,222.64,5.2416,403.62,13619.97
"1994",2015-08-03,2043.47,1437.6,74.061,18337.4,2817.05,36.092,128.36,580.01,NA,52.61,83.708,3149.3,16.711,2897.86,1678.85,180.12,105.78,7943.6,125.19,2719.69,417.58,821.17,1383.42,967.53,119.1,1405.15,1185.9,42.947,1637.83,152.81,8.44,49.266,13760.61,169.58,105.73,3455.98,6795.04,158.32,7375.75,15626.99,26146.53,15485.15,9276,16.17,17.75,32702.45,578.69,824.3,1170.06,35470.48,61.59,21.27,232.51,152.07,58.875,416.56,29.073,11.94,52.56,523.5,9.84,229.92,5271.12,3733.65,63.35,109.42,490.59,642.65,35.797,70.509,81.752,203.23,348.5,29.199,NA,36.213,1203.1,16.46,692.07,204.73,56.08,152.93,638.82,NA,141.52,150.7,697.51,177.04,73.33,253.34,146.21,76.26,155.11,NA,NA,27964.84,832.74,45.82,1217.52,5254.04,33752,34611.43,17758.53,6341.77,30584.64,165.12,6694.74,741.18,130.53,320.07,NA,7930.81,51,NA,NA,643.37,44.809,1098.99,118.26,160.17,65.897,206.45,41.821,NA,369.18,6.1079,219.05,10.764,327.58,75.873,685.7,71.819,408.53,276.2,501.12,295.16,73.892,3649.37,53.7,624.68,484.74,366.55,5.1566,102.52,139.17,389.78,87.977,34.02,18.847,335.47,34.03,309.85,2485.86,115.18,3592.57,10171.96,1066.6,235.05,1713.46,172.07,42.943,37.857,17.801,405.16,11.882,27.28,17.23,229.46,5.3014,418.64,13502.05
"1995",2015-08-04,2107.44,1442.4,73,18100.51,2790.73,36.092,123.94,564.64,NA,53.53,81.639,3225.51,17.561,2873.21,1700.87,177.67,106.39,8298.31,127.75,2756.94,414.09,831.97,1386.01,946.67,119.1,1405.36,1179.43,43.773,1637.89,154.46,8.44,49.412,13432.62,169.58,104,3500.08,6831.47,158.14,7400.01,15637.43,26557.25,15667.33,9368.06,16.17,17.5,32430.27,572.97,819.28,1148.12,34885.28,61.59,21.27,NA,152.07,57.304,419.79,NA,11.94,52.56,546.96,NA,231.27,5261.34,3732.58,61.69,111.56,504.36,648.91,36.321,70.949,82.634,204.71,347.05,27.464,34.89,36.065,1212,16.27,685.2,204.73,54.8,153.02,639.47,NA,143.84,154.28,690.43,177.04,74.06,255.7,145.54,NA,155.11,NA,NA,28407.55,832.74,45.82,1169.6,5336.67,34280.2,34322.37,17605.67,6641.28,30255.4,161.98,6729.79,711.62,130.53,312.13,92.742,7768.24,51,NA,21.004,637.48,45.199,1112.94,NA,172.62,66.343,206.45,40.82,397.96,369.18,6.0904,219.05,10.876,341.07,77.715,685.7,73.476,408.53,279.8,494.16,303.89,73.928,3864.04,53.67,645.95,506.31,373.96,5.1566,102.52,135.83,389.78,88.165,34.4,18.847,354.07,34.03,309.85,2542.68,121.12,3561.33,10197.02,1072.14,243,1725.17,178.09,42.943,37.326,17.866,408.35,14.069,26.964,17.77,236.55,5.0394,430.48,13460.78
"1996",2015-08-05,2154.57,1454.4,74.587,18543.22,2790.73,36.092,124.93,559.52,30.964,51.23,83.364,3313.09,18.313,2910.96,1662.52,182.09,105.93,8497.77,131.1,2756.94,433.31,858.34,1456.24,934.16,125.66,1405.36,1182.16,44.599,1675.22,158.31,8.35,49.412,13518.02,175.14,103.65,3472.07,7028.21,158.32,7460.67,15608.22,26635.91,16474.99,9485.41,15.98,17.5,32803.26,580.98,828.07,1140.81,35577.97,63.3,20.86,225.74,153.39,57.304,420.44,28.515,11.84,52.56,555.37,9.81,229.92,5222.18,3813.2,63.35,115.04,532.89,645.32,39.193,71.5,81.307,203.37,353.49,27.807,34.89,36.807,1220.09,15.54,711.81,204.73,54.17,156.78,653.4,NA,144.68,154.19,697.18,177.04,78.27,255.7,149.02,74.28,155.11,NA,NA,29215.5,832.74,46.77,1182.35,5346.81,35917.61,34318.57,18163.14,6589.19,29839.52,162.76,6747.32,710.09,128.03,322.34,92.512,7787.59,51,NA,21.431,637.48,44.809,1129.76,118.24,175.95,65.54,203.21,40.703,400.66,369.18,6.0904,232.19,11.861,347.01,77.715,701.55,73.515,420.74,315.8,497.64,319.89,73.61,3793.78,53.67,656.58,515.57,371.65,5.1566,101.48,135.83,433.09,86.287,34.8,18.847,374.95,32.02,311.91,2555.7,119.46,3598.82,10171.96,1076.08,246.28,1710.53,179.8,41.649,36.726,17.39,408.35,13.982,26.859,19.84,253.11,5.0394,419.95,13602.29
"1997",2015-08-06,2114.17,1459.2,75.122,17533.54,2737.14,36.092,125.17,552.69,30.964,50.77,83.364,3305.65,19.067,2874.75,1676.72,181.84,106.54,8365.1,139.72,2756.94,429.81,864.5,1467.98,934.16,124.57,1397.9,1182.16,43.773,1640.42,156.55,NA,49.412,13432.44,173.2,100.88,3478.38,6849.68,158.32,6453.78,14391.85,24861.92,16347.46,9003.85,15.89,17.5,31482.67,528.37,821.17,1067.68,32974.41,63.06,21.19,237.21,158.69,57.054,420.44,29.414,11.21,52.56,548.73,9.01,236.63,5241.76,3718.8,61.28,115.57,516.47,637.8,39.297,68.753,78.643,202.96,348.37,25.377,NA,NA,1220.09,15.3,702.37,199.28,53.85,157.3,649.19,NA,142.35,151.69,697.18,177.04,78.27,255.94,147.57,76.75,149.3,NA,NA,30311.23,832.74,46.01,1164.77,5296.21,35019.68,34078.95,17893.39,6515.39,28054.69,158.05,6642.16,710.47,127.86,317.8,92.512,7702.44,48.6,NA,23.348,625.71,44.809,1107.69,NA,174.28,64.916,202.4,41.304,418.19,368.07,6.0904,230,11.747,345.03,76.881,689.65,71.858,437.92,312.2,498.34,324.25,73.928,3804.52,NA,648.86,502.92,367.03,5.1472,100.43,135.83,389.78,85.166,35.78,18.477,366.14,32.02,NA,2501.69,118.86,3616.94,9984.06,1068.18,246.28,1663.67,178.94,42.68,36.726,17.407,407.7,14.663,25.507,19.21,247.55,5.2041,403.09,13384.13
"1998",2015-08-07,2174.77,1454.4,75.648,17970.42,2945.05,NA,128.36,571.91,NA,49.57,83.364,3295.13,19.231,2857.79,1644.75,184.93,106.39,8392.39,141.32,2756.94,449.03,883.29,1439.8,917.47,130.03,1405.36,1182.16,NA,1676.52,155.01,8.35,49.412,13518.02,173.75,105.73,3429.37,6906.16,158.32,6599.36,14093.5,24861.92,15794.86,8998.81,15.89,17,32228.65,513.96,824.93,1075,32245.89,63.3,21.27,237.21,158.04,57.228,428.72,29.414,11.21,35.04,533.67,9.47,235.96,5194.04,3712.43,64.38,115.57,518.42,627.15,40.741,70.295,77.306,201.5,354.93,27.464,34.82,NA,1224.11,15.23,725.55,199.15,55.12,159.05,653.4,NA,143.93,151.16,693.81,185.01,83.55,258.76,147.15,78.73,154.71,NA,NA,30658.01,832.74,46.01,1169.6,5304.64,34068.91,34231.08,17857.44,6359.13,28626.54,161.98,6326.7,719.3,127.94,317.8,91.114,7555.36,51,NA,23.417,641.4,44.809,1012.43,118.24,175.61,65.54,204.83,41.304,NA,363.02,6.0904,235.2,12.153,345.03,76.881,689.65,73.525,440.7,315.8,501.12,319.89,74.355,3824.02,52.86,641.11,503.64,369.34,5.1566,103.57,135.83,389.78,86.287,35,18.865,368.43,32.02,318,2524.05,114.11,3605.07,9670.88,1050.81,249.39,1672.46,179.8,42.68,NA,17.407,392.97,14.011,24.363,19.21,263.69,5.1593,392.29,13118.81
"1999",2015-08-10,2171.39,1456.8,73.534,18397.59,2945.37,36.092,129.83,576.17,30.75,49.57,81.639,3275.87,19.231,2853.16,1680.99,182.35,105.78,8572.09,140.52,2764.75,456.02,901.24,1397.51,906.63,128.94,1416.13,1182.16,NA,1686.78,162.05,8.1,49.558,13521.58,175.14,115.09,3430.06,6884.3,158.32,6793.45,14590.06,25255.18,16177.43,9004.87,15.89,17.5,32581.49,514.19,829.95,1082.31,33679.04,64.03,19.86,235.12,157.37,NA,454.07,29.414,11,52.56,537.67,9.78,235.96,5212.39,3776.07,64.17,117.98,549.59,647.19,41.159,70.238,79.348,201.36,355.6,27.112,34.82,NA,1224.11,15.17,765.05,199.15,54.17,160.54,636.12,NA,141.52,150.27,717.05,183.68,83.66,256.88,147.15,82.2,155.11,NA,NA,30639.58,832.74,46.01,1186.31,5363.67,34597.12,NA,17884.41,6537.11,28799.81,165.91,6291.65,720.45,130.53,317.8,95.413,7566.97,49.2,NA,23.757,641.4,44.89,999.8,118.24,174.28,65.094,209.38,NA,NA,366.71,5.8091,234.94,12.967,356.14,77.715,753.07,74.271,454.56,310,505.99,318.44,NA,3873.79,52.53,657.56,511.3,367.03,5.0237,101.48,135.83,389.78,87.188,36.4,18.865,365.49,31.82,318,2555.7,111.14,3592.57,9633.3,1042.89,247.83,1678.31,188.41,42.855,NA,17.881,381.72,14.011,24.258,19.84,303.07,NA,404.14,13342.86
"2000",2015-08-11,2178.13,1459.2,74.061,18310.22,2938.94,36.257,122.72,571.05,30.964,49.57,79.568,3257.47,19.144,2836.22,1633.39,177.21,105.01,8956.91,138.12,2779.31,464.76,901.24,1404.56,891.62,128.94,1416.36,1165.79,43.773,1695.87,164.9,7.94,49.704,13343.67,175.14,114.05,3402.07,6922.57,158.14,6611.49,14661,25001.76,16329.25,9102,16.07,17.25,31906.07,514.19,850.02,1075,33547.67,64.28,19.61,245.03,158.04,56.326,457.95,29.507,11.42,52.56,544.75,9.78,235.96,5212.39,3811.08,64.17,117.18,538.59,650.02,41.417,70.126,78.643,201.36,355.07,31.634,34.89,35.016,1217.24,NA,771.92,199.15,54.17,159.93,615.6,NA,141.52,150.7,710.32,183.68,78.94,255.47,148.34,85.17,167.21,NA,NA,31274.14,835.2,45.1,1184.11,5481.73,35125.32,34459.29,17479.79,6454.63,28245.3,162.76,6274.13,733.89,127.94,283.75,95.413,7594.07,48,NA,22.998,627.68,44.347,969.53,120.36,172.96,66.433,208.91,41.672,422.24,352.19,6.0904,242.36,13.25,355.34,77.214,729.29,73.651,457.33,314,504.6,315.52,74.246,4000.65,54,676.89,502.74,364.71,5.0237,100.43,134.71,389.78,88.307,35.32,18.865,367.77,31.82,318,2565.95,116.49,3580.08,9683.41,1034.2,244.25,1707.94,181.53,45.398,36.581,17.849,384.68,14.069,24.152,19.75,289.57,5.1442,402.56,13425.4
"2001",2015-08-12,2175.44,1454.4,74.061,17954.89,2798.42,36.257,127.38,574.46,NA,49.57,79.224,3174.26,19.067,2836.22,1626.99,175.92,103.64,9013.36,134.93,2779.31,459.52,885.89,1402.44,878.6,123.48,1416.36,1175.34,44.599,1701.03,162.7,7.35,50.435,13117.62,173.75,110.93,3388.07,6886.12,163.81,6526.57,14681.86,24564.82,16213.85,9093.9,15.89,17.25,31734.69,502.98,843.75,1075,33416.3,64.28,19.19,250.24,158.04,57.125,461.32,29.607,11.32,35.04,531.03,9.78,225.23,5163.45,3754.86,64.17,111.29,542.63,653.62,41.285,71.443,82.551,201.36,355.07,28.503,34.89,33.819,1271.4,15.05,789.95,199.15,56.08,160.54,632.12,NA,141.27,152.49,694.82,185.45,78.61,257.82,147.57,84.68,NA,NA,NA,30650.65,835.2,45.07,1177.96,5591.37,35178.14,33725.22,17308.94,6458.97,28072.03,165.91,5993.72,725.83,128.03,293.97,93.963,7354.09,50.4,NA,23.28,633.56,43.876,923.51,116.01,169.31,65.986,201.58,NA,418.19,367.95,5.7916,238.08,12.73,355.34,76.881,733.25,72.817,440.7,310,502.51,316.97,74.319,4030.9,52.56,667.21,506.31,362.87,4.9193,100.43,136.94,389.78,88.909,36,17.891,352.44,31.82,318,2565.95,113.04,3487.6,10121.86,1031.46,243.16,1699.15,181.53,47.13,36.726,17.703,390.54,13.915,24.776,18.85,268.56,5.1217,NA,13295.69
"2002",2015-08-13,2201.02,1449.6,72.473,17747.13,2740.68,36.414,129.83,574.46,NA,47.95,81.293,3175.14,19.067,2836.22,NA,172.32,103.64,8440.38,134.46,2779.31,468.25,882.2,1397.75,872.43,127.85,1416.36,1172.61,44.599,1747.2,164.9,7.27,50.435,13156.69,173.75,111.28,3360.07,6811.43,156.87,6866.24,15142.95,25971.76,16268.51,9185.96,15.79,17,33004.88,503.21,824.93,1089.62,34335.9,63.79,19.19,254.93,158.04,55.598,459.25,29.011,11.32,52.56,539.88,9.78,217.86,5200.16,3760.16,65.42,111.83,538.46,641.4,42.72,69.743,81.483,201.36,356.92,27.112,NA,32.919,1249.97,14.99,807.12,199.15,58.94,160.11,626.4,NA,141.1,155.7,702.23,180.58,80.29,242.97,147.15,80.72,NA,NA,NA,29883.27,835.2,43.77,1174,5507.04,34914.04,34291.95,17416.84,6458.97,28765.16,163.55,6028.77,735.03,128.03,299.64,93.963,7222.49,49.8,NA,23.962,625.71,43.569,918.5,116.01,171.79,65.986,201.58,41.546,420.89,367.95,6.0904,244.34,13.081,361.69,78.222,741.18,71.208,436.25,314,500.42,318.44,74.319,4039.67,52.53,652.72,504.53,372.11,4.7388,101.48,135.83,346.48,89.661,37.86,18.475,341.02,30.42,311.91,2583.64,110.78,3497.6,9896.36,1028.68,242.22,1722.59,181.53,47.108,36.391,17.624,378.65,13.263,24.574,19.21,299.45,5.3014,401.78,13384.13
